2018-01-01,0,30,494
2018-01-02,0,21,372
2018-01-03,0,19,599
2018-01-04,0,23,537
2018-01-05,0,24,540
2018-01-06,0,25,447
2018-01-07,0,28,645
2018-01-08,0,24,769
2018-01-09,0,55,1716
2018-01-10,0,57,1574
2018-01-11,0,43,1679
2018-01-12,0,43,1693
2018-01-13,0,29,728
2018-01-14,0,14,752
2018-01-15,0,61,1984
2018-01-16,0,44,1515
2018-01-17,0,54,1602
2018-01-18,0,50,1245
2018-01-19,0,44,1376
2018-01-20,0,23,895
2018-01-21,0,19,751
2018-01-22,0,35,1422
2018-01-23,0,57,2205
2018-01-24,0,56,1931
2018-01-25,0,68,2439
2018-01-26,0,63,1917
2018-01-27,0,22,936
2018-01-28,0,21,702
2018-01-29,0,43,1577
2018-01-30,0,48,1152
2018-01-31,0,48,1230
2018-02-01,0,49,1491
2018-02-02,0,54,1464
2018-02-03,0,23,685
2018-02-04,0,18,540
2018-02-05,0,62,1240
2018-02-06,0,46,1334
2018-02-07,0,55,1662
2018-02-08,0,41,1490
2018-02-09,0,60,1795
2018-02-10,0,28,1174
2018-02-11,0,20,1022
2018-02-12,0,51,1523
2018-02-13,0,49,1378
2018-02-14,0,54,1600
2018-02-15,0,60,1869
2018-02-16,0,62,1629
2018-02-17,0,27,771
2018-02-18,0,25,866
2018-02-19,0,61,1309
2018-02-20,0,53,1484
2018-02-21,0,53,1818
2018-02-22,0,73,1886
2018-02-23,0,25,1016
2018-02-24,0,24,644
2018-02-25,0,30,1145
2018-02-26,0,62,2010
2018-02-27,0,63,2148
2018-02-28,0,53,1688
2018-03-01,0,70,2888
2018-03-02,0,56,1658
2018-03-03,0,29,1337
2018-03-04,0,29,1093
2018-03-05,0,52,1705
2018-03-06,0,59,2453
2018-03-07,0,66,1822
2018-03-08,0,35,1340
2018-03-09,0,23,1148
2018-03-10,0,23,1287
2018-03-11,0,28,1710
2018-03-12,0,61,2513
2018-03-13,0,59,2198
2018-03-14,0,64,3212
2018-03-15,0,63,2944
2018-03-16,0,46,1626
2018-03-17,0,35,1019
2018-03-18,0,42,2041
2018-03-19,0,55,2174
2018-03-20,0,52,2052
2018-03-21,0,54,2234
2018-03-22,0,61,2188
2018-03-23,0,63,1871
2018-03-24,0,35,1448
2018-03-25,0,24,1382
2018-03-26,0,56,2585
2018-03-27,0,57,2479
2018-03-28,0,65,2785
2018-03-29,0,65,3615
2018-03-30,0,56,1678
2018-03-31,0,32,1337
2018-04-01,0,34,958
2018-04-02,0,43,1257
2018-04-03,0,64,2728
2018-04-04,0,53,2021
2018-04-05,0,44,1668
2018-04-06,0,51,1780
2018-04-07,0,25,1116
2018-04-08,0,20,1002
2018-04-09,0,44,1457
2018-04-10,0,53,1785
2018-04-11,0,46,1713
2018-04-12,0,67,1828
2018-04-13,0,70,2344
2018-04-14,0,36,1570
2018-04-15,0,34,1454
2018-04-16,0,84,3191
2018-04-17,0,70,3001
2018-04-18,0,63,2115
2018-04-19,0,73,2364
2018-04-20,0,68,2216
2018-04-21,0,25,1020
2018-04-22,0,30,2075
2018-04-23,0,60,2166
2018-04-24,0,72,2255
2018-04-25,0,69,2240
2018-04-26,0,55,2211
2018-04-27,0,66,2490
2018-04-28,0,83,2496
2018-04-29,0,38,1991
2018-04-30,0,32,1694
2018-05-01,0,28,1547
2018-05-02,0,22,2249
2018-05-03,0,63,2385
2018-05-04,0,59,1832
2018-05-05,0,51,2237
2018-05-06,0,27,1229
2018-05-07,0,58,2492
2018-05-08,0,57,2678
2018-05-09,0,43,2462
2018-05-10,0,58,2486
2018-05-11,0,60,2523
2018-05-12,0,31,1448
2018-05-13,0,24,1073
2018-05-14,0,48,1903
2018-05-15,0,62,2342
2018-05-16,0,62,2500
2018-05-17,0,55,1879
2018-05-18,0,62,2301
2018-05-19,0,41,1505
2018-05-20,0,23,1469
2018-05-21,0,55,2024
2018-05-22,0,62,1831
2018-05-23,0,54,2062
2018-05-24,0,54,2177
2018-05-25,0,62,2574
2018-05-26,0,32,1315
2018-05-27,0,28,1083
2018-05-28,0,60,1995
2018-05-29,0,55,2426
2018-05-30,0,62,2482
2018-05-31,0,59,1990
2018-06-01,0,47,2011
2018-06-02,0,38,1511
2018-06-03,0,46,2017
2018-06-04,0,63,2606
2018-06-05,0,67,2166
2018-06-06,0,56,2016
2018-06-07,0,69,2214
2018-06-08,0,58,1625
2018-06-09,0,44,1276
2018-06-10,0,20,631
2018-06-11,0,18,707
2018-06-12,0,38,1234
2018-06-13,0,71,2223
2018-06-14,0,69,2305
2018-06-15,0,57,1624
2018-06-16,0,37,1366
2018-06-17,0,41,1568
2018-06-18,0,62,2249
2018-06-19,0,53,2550
2018-06-20,0,52,2004
2018-06-21,0,54,2000
2018-06-22,0,42,1816
2018-06-23,0,26,1203
2018-06-24,0,23,1257
2018-06-25,0,49,2011
2018-06-26,0,34,1596
2018-06-27,0,43,1830
2018-06-28,0,57,2593
2018-06-29,0,61,2027
2018-06-30,0,29,1492
2018-07-01,0,27,1660
2018-07-02,0,55,1801
2018-07-03,0,51,2348
2018-07-04,0,49,2177
2018-07-05,0,49,1898
2018-07-06,0,46,1963
2018-07-07,0,37,1745
2018-07-08,0,23,1703
2018-07-09,0,51,2220
2018-07-10,0,61,2650
2018-07-11,0,47,2054
2018-07-12,0,65,2620
2018-07-13,0,51,2065
2018-07-14,0,23,1186
2018-07-15,0,40,1534
2018-07-16,0,63,2531
2018-07-17,0,58,2175
2018-07-18,0,72,2647
2018-07-19,0,49,1874
2018-07-20,0,56,2816
2018-07-21,0,34,1657
2018-07-22,0,35,1475
2018-07-23,0,51,2113
2018-07-24,0,59,2400
2018-07-25,0,54,1644
2018-07-26,0,57,1928
2018-07-27,0,55,2117
2018-07-28,0,31,1134
2018-07-29,0,16,966
2018-07-30,0,42,1772
2018-07-31,0,52,2072
2018-08-01,0,46,3125
2018-08-02,0,47,2215
2018-08-03,0,51,2163
2018-08-04,0,30,1283
2018-08-05,0,19,1104
2018-08-06,0,54,2295
2018-08-07,0,58,1958
2018-08-08,0,45,1813
2018-08-09,0,42,1792
2018-08-10,0,51,1611
2018-08-11,0,24,755
2018-08-12,0,21,830
2018-08-13,0,48,1644
2018-08-14,0,54,1888
2018-08-15,0,45,1704
2018-08-16,0,37,1234
2018-08-17,0,41,1993
2018-08-18,0,28,1111
2018-08-19,0,17,654
2018-08-20,0,46,1666
2018-08-21,0,46,1931
2018-08-22,0,52,2003
2018-08-23,0,59,2210
2018-08-24,0,52,1690
2018-08-25,0,27,1344
2018-08-26,0,31,1876
2018-08-27,0,46,1879
2018-08-28,0,56,1887
2018-08-29,0,55,2703
2018-08-30,0,67,2503
2018-08-31,0,74,2236
2018-09-01,0,56,1819
2018-09-02,0,54,2083
2018-09-03,0,50,2482
2018-09-04,0,54,3144
2018-09-05,0,63,3570
2018-09-06,0,44,2215
2018-09-07,0,43,2039
2018-09-08,0,34,1493
2018-09-09,0,33,1825
2018-09-10,0,53,2260
2018-09-11,0,65,2799
2018-09-12,0,86,3287
2018-09-13,0,56,2716
2018-09-14,0,91,2518
2018-09-15,0,35,1370
2018-09-16,0,32,1217
2018-09-17,0,65,2197
2018-09-18,0,62,2236
2018-09-19,0,63,1926
2018-09-20,0,83,2373
2018-09-21,0,43,2163
2018-09-22,0,32,1084
2018-09-23,0,33,1599
2018-09-24,0,53,1696
2018-09-25,0,57,2523
2018-09-26,0,55,2254
2018-09-27,0,64,1988
2018-09-28,0,68,2135
2018-09-29,0,48,1630
2018-09-30,0,48,1926
2018-10-01,0,64,2173
2018-10-02,0,60,2418
2018-10-03,0,95,3019
2018-10-04,0,57,1899
2018-10-05,0,115,2867
2018-10-06,0,71,2821
2018-10-07,0,72,2974
2018-10-08,0,58,2141
2018-10-09,0,55,2019
2018-10-10,0,59,2541
2018-10-11,0,43,1535
2018-10-12,0,41,1647
2018-10-13,0,35,1482
2018-10-14,0,34,1446
2018-10-15,0,50,2243
2018-10-16,0,51,2325
2018-10-17,0,60,2779
2018-10-18,0,83,3156
2018-10-19,0,64,2469
2018-10-20,0,35,1237
2018-10-21,0,22,1023
2018-10-22,0,43,1622
2018-10-23,0,58,2369
2018-10-24,0,58,2242
2018-10-25,0,53,2176
2018-10-26,0,49,1481
2018-10-27,0,28,1209
2018-10-28,0,26,1102
2018-10-29,0,56,1862
2018-10-30,0,52,2198
2018-10-31,0,66,2210
2018-11-01,0,73,2433
2018-11-02,0,74,2553
2018-11-03,0,65,1728
2018-11-04,0,36,1350
2018-11-05,0,53,1531
2018-11-06,0,52,2407
2018-11-07,0,59,2172
2018-11-08,0,52,2008
2018-11-09,0,63,2360
2018-11-10,0,37,1272
2018-11-11,0,26,1230
2018-11-12,0,50,1516
2018-11-13,0,53,1595
2018-11-14,0,60,2077
2018-11-15,0,71,1966
2018-11-16,0,50,1614
2018-11-17,0,41,1641
2018-11-18,0,45,1848
2018-11-19,0,64,1813
2018-11-20,0,65,2094
2018-11-21,0,61,1987
2018-11-22,0,61,1971
2018-11-23,0,56,1873
2018-11-24,0,26,1502
2018-11-25,0,41,1524
2018-11-26,0,69,3124
2018-11-27,0,74,2689
2018-11-28,0,55,1952
2018-11-29,0,60,2268
2018-11-30,0,62,2271
2018-12-01,0,150,2754
2018-12-02,282,107,2368
2018-12-03,226,100,3551
2018-12-04,265,121,4269
2018-12-05,258,105,3482
2018-12-06,471,116,3012
2018-12-07,285,89,3087
2018-12-08,145,70,2519
2018-12-09,168,64,1829
2018-12-10,190,61,2544
2018-12-11,266,105,2883
2018-12-12,183,97,3128
2018-12-13,123,128,5193
2018-12-14,120,70,3245
2018-12-15,77,47,2055
2018-12-16,88,30,1912
2018-12-17,125,75,1996
2018-12-18,125,73,2084
2018-12-19,113,81,2607
2018-12-20,109,79,2996
2018-12-21,115,84,2847
2018-12-22,219,57,1836
2018-12-23,176,55,1874
2018-12-24,258,89,2751
2018-12-25,110,87,3549
2018-12-26,115,80,3122
2018-12-27,185,87,2897
2018-12-28,217,97,3031
2018-12-29,129,65,1536
2018-12-30,123,67,1458
2018-12-31,97,78,2215
2019-01-01,164,61,1779
2019-01-02,129,42,1292
2019-01-03,103,45,1334
2019-01-04,115,41,1761
2019-01-05,100,30,1224
2019-01-06,87,48,1651
2019-01-07,82,44,1713
2019-01-08,151,63,2060
2019-01-09,142,70,2256
2019-01-10,116,71,2091
2019-01-11,141,100,2401
2019-01-12,118,58,1845
2019-01-13,126,37,1195
2019-01-14,122,97,2246
2019-01-15,222,444,1918
2019-01-16,208,222,2298
2019-01-17,272,138,2187
2019-01-18,298,272,1938
2019-01-19,206,119,1376
2019-01-20,183,85,1681
2019-01-21,281,188,3076
2019-01-22,194,129,2921
2019-01-23,156,152,2922
2019-01-24,246,269,2521
2019-01-25,181,163,2146
2019-01-26,132,63,1412
2019-01-27,133,60,1534
2019-01-28,178,111,1978
2019-01-29,153,139,2874
2019-01-30,185,88,2513
2019-01-31,148,94,2872
2019-02-01,164,75,2356
2019-02-02,141,59,1788
2019-02-03,166,56,1475
2019-02-04,203,84,2099
2019-02-05,133,92,2133
2019-02-06,197,71,2189
2019-02-07,157,93,2625
2019-02-08,138,101,2705
2019-02-09,126,53,1917
2019-02-10,131,42,1222
2019-02-11,162,85,2152
2019-02-12,240,117,3267
2019-02-13,207,81,2624
2019-02-14,196,98,2437
2019-02-15,134,77,2078
2019-02-16,92,39,1312
2019-02-17,132,71,1308
2019-02-18,127,111,2771
2019-02-19,119,74,2703
2019-02-20,144,86,2865
2019-02-21,160,80,2355
2019-02-22,143,86,2303
2019-02-23,104,51,1887
2019-02-24,118,50,1475
2019-02-25,136,81,2417
2019-02-26,154,126,2777
2019-02-27,143,118,3709
2019-02-28,129,87,2792
2019-03-01,123,91,2094
2019-03-02,95,57,1777
2019-03-03,177,54,1927
2019-03-04,191,77,2526
2019-03-05,436,60,2720
2019-03-06,289,128,3423
2019-03-07,202,88,3568
2019-03-08,145,68,2223
2019-03-09,134,79,1958
2019-03-10,129,52,1301
2019-03-11,845,86,3203
2019-03-12,132,84,3300
2019-03-13,147,96,3040
2019-03-14,134,109,3178
2019-03-15,160,84,3029
2019-03-16,175,49,1931
2019-03-17,182,55,2312
2019-03-18,169,100,3331
2019-03-19,168,150,3542
2019-03-20,161,115,3651
2019-03-21,183,72,2535
2019-03-22,504,82,3000
2019-03-23,270,58,2357
2019-03-24,140,100,2145
2019-03-25,371,135,2661
2019-03-26,217,96,2894
2019-03-27,196,98,2328
2019-03-28,553,88,2289
2019-03-29,263,117,2972
2019-03-30,196,37,1300
2019-03-31,171,79,2366
2019-04-01,165,135,2715
2019-04-02,176,112,3130
2019-04-03,184,111,2399
2019-04-04,152,110,2566
2019-04-05,151,115,2249
2019-04-06,123,72,1150
2019-04-07,126,67,1248
2019-04-08,150,118,1882
2019-04-09,145,155,1833
2019-04-10,185,208,2685
2019-04-11,209,133,2286
2019-04-12,212,118,2356
2019-04-13,115,129,1843
2019-04-14,132,90,1835
2019-04-15,219,129,2927
2019-04-16,226,134,2224
2019-04-17,150,127,1927
2019-04-18,148,116,2450
2019-04-19,134,166,2342
2019-04-20,120,93,1981
2019-04-21,127,78,1627
2019-04-22,151,112,2046
2019-04-23,163,129,2897
2019-04-24,172,128,2940
2019-04-25,146,144,3197
2019-04-26,145,151,2129
2019-04-27,90,100,1302
2019-04-28,97,95,1773
2019-04-29,129,115,2196
2019-04-30,195,108,2063
2019-05-01,136,112,1663
2019-05-02,113,97,1809
2019-05-03,122,128,1962
2019-05-04,128,100,1875
2019-05-05,137,101,2099
2019-05-06,183,109,2587
2019-05-07,140,127,2930
2019-05-08,136,134,3048
2019-05-09,122,122,2111
2019-05-10,282,142,2412
2019-05-11,162,116,2648
2019-05-12,151,112,1943
2019-05-13,164,138,3044
2019-05-14,256,137,3363
2019-05-15,169,170,3068
2019-05-16,232,205,3515
2019-05-17,189,190,3463
2019-05-18,137,144,2306
2019-05-19,134,96,1490
2019-05-20,169,147,2911
2019-05-21,156,155,3267
2019-05-22,131,195,3248
2019-05-23,249,163,3662
2019-05-24,165,171,3959
2019-05-25,104,107,2311
2019-05-26,122,96,1505
2019-05-27,150,145,2239
2019-05-28,182,196,3453
2019-05-29,147,194,3218
2019-05-30,182,141,3046
2019-05-31,147,153,3290
2019-06-01,123,105,1877
2019-06-02,140,125,1744
2019-06-03,181,128,3450
2019-06-04,220,163,4277
2019-06-05,213,190,4182
2019-06-06,182,161,3807
2019-06-07,145,175,4113
2019-06-08,134,166,2739
2019-06-09,138,116,2414
2019-06-10,136,193,2964
2019-06-11,142,228,3287
2019-06-12,139,98,1788
2019-06-13,208,152,2679
2019-06-14,215,172,2841
2019-06-15,117,129,1772
2019-06-16,121,98,1606
2019-06-17,190,129,2231
2019-06-18,363,151,2914
2019-06-19,152,176,3012
2019-06-20,183,181,3444
2019-06-21,137,146,2580
2019-06-22,153,112,1724
2019-06-23,162,93,1911
2019-06-24,342,168,2896
2019-06-25,171,167,2338
2019-06-26,181,170,2853
2019-06-27,157,157,3446
2019-06-28,184,172,2773
2019-06-29,143,105,1353
2019-06-30,205,172,1938
2019-07-01,202,185,2394
2019-07-02,132,165,2327
2019-07-03,212,176,2832
2019-07-04,136,169,2599
2019-07-05,145,131,2385
2019-07-06,109,91,1561
2019-07-07,115,85,1588
2019-07-08,132,156,2680
2019-07-09,148,162,2657
2019-07-10,123,135,2450
2019-07-11,135,160,2967
2019-07-12,152,145,3257
2019-07-13,112,81,1415
2019-07-14,121,92,1455
2019-07-15,149,141,2308
2019-07-16,175,173,2215
2019-07-17,194,165,2789
2019-07-18,244,226,3875
2019-07-19,195,187,2659
2019-07-20,111,96,1352
2019-07-21,131,93,1411
2019-07-22,167,162,2593
2019-07-23,180,164,3110
2019-07-24,139,185,3158
2019-07-25,129,170,3373
2019-07-26,152,221,3856
2019-07-27,147,177,2703
2019-07-28,134,120,1928
2019-07-29,166,157,2629
2019-07-30,168,185,2890
2019-07-31,172,199,3955
2019-08-01,210,190,3294
2019-08-02,160,139,2535
2019-08-03,113,136,2585
2019-08-04,154,129,1775
2019-08-05,166,206,3173
2019-08-06,200,297,3520
2019-08-07,181,181,2602
2019-08-08,227,195,3277
2019-08-09,178,183,2993
2019-08-10,115,116,2250
2019-08-11,118,120,2092
2019-08-12,157,145,2385
2019-08-13,188,218,2854
2019-08-14,178,171,2577
2019-08-15,158,148,2534
2019-08-16,147,168,1945
2019-08-17,109,72,1332
2019-08-18,101,71,1182
2019-08-19,224,182,2935
2019-08-20,190,257,2582
2019-08-21,141,199,2874
2019-08-22,187,189,2504
2019-08-23,160,196,2504
2019-08-24,200,151,2242
2019-08-25,213,95,2070
2019-08-26,187,151,2125
2019-08-27,164,183,1997
2019-08-28,150,156,2048
2019-08-29,1143,237,3405